@relation quiebras-spain-2005-clean

@attribute TAMANO numeric % SIZE
@attribute ' CNAE_3' numeric % NATIONAL CODE OF THE COMPANY
@attribute ' EJERCICIO' numeric %  FISCAL YEAR
@attribute ' ANTIGUEDAD' numeric % AGE
@attribute ' AUDITADA' numeric % AUDITED
@attribute ' COD_FORMASOC' numeric % SOCIAL CODE OF THE COMPANY
@attribute ' COD_PROVINCIA' numeric % CODE OF PROVINCE
@attribute ' COM_END' numeric % Debt structure
@attribute ' COS_END' numeric % Debt cost
@attribute ' DISPONIBILIDAD' numeric  % DEB PAYING AVAILABILITY
@attribute ' FON_MAN' numeric % WORKING CAPITAL
@attribute ' GARANTIA' numeric % WARRANTY
@attribute ' MARGEN' numeric % OPERATING INCOME MARGIN
@attribute ' NIV_END' numeric % DEBT RATIO
@attribute ' REC_GEN' numeric % RETURN ON OPERATING ASSETS
@attribute ' REN_ECO' numeric % STOCK TURNOVER?
@attribute ' REN_FIN' numeric % RETURN ON EQUITY
@attribute ' REN_TOT' numeric % RETURN ON ASSETS
@attribute ' ROT_ACT' numeric % ASSET TURNOVER
@attribute ' ROT_DER' numeric % RECEIVABLE TURNOVER
@attribute ' SOLVENCIA' numeric % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ' TES_ACI' numeric % ACID TEST
@attribute ' IMP_HIST_INC_JUDICIALES' numeric % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute ' IMP_INC_JUDICIALES' numeric % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_CAMBIOS' numeric % NUMBER OF CHANGES OF LOCATION
@attribute ' NUM_EMPLEADOS' numeric % NUMBER OF EMPLOYEES
@attribute ' NUM_HIST_INC_GRAVES' numeric % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute ' NUM_HIST_INC_JUDICIALES' numeric % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute ' NUM_INC_JUDICIALES' numeric % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_ORG_SOC_ACTIVOS' numeric % NUMBER OF PARTNERS
@attribute ' OPI_AUDITORIA' numeric % OPINION OF THE AUDITORY
@attribute ' RETRASO' numeric % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute ' VINC_GRUPO' numeric % LINKED TO A GROUP
@attribute ' FALLIDA3' numeric % FINANCIAL FAILURE
@attribute ' Pérdidas' {0,1} % BOOK LOSSES

@data
1,4,2001,3,0,2,8,0,4.479871,-0.188077,0.114162,1.128875,1.952912,7.759475,0.03484,8.922901,30.644611,8.938919,4.56902,4.733275,1.128875,1.047507,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1999,1,0,2,40,0,8.676808,0.000544,0.066507,1.30389,9.252426,3.290668,0.096531,14.471004,32.238014,13.732493,1.56402,3.846058,1.086717,1.086717,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,2000,2,0,2,8,0,2.098898,0.005587,0.112528,1.126797,1.677877,7.88664,0.035292,7.360997,31.486856,7.360997,4.38709,4.926501,1.126797,1.126797,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,2001,3,0,2,8,0,3.248966,0.169965,0.094804,1.005283,-1.636437,189.268509,-0.043517,-3.830528,-176.828323,-3.830528,2.34077,3.402086,1.128923,1.128923,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,2003,5,0,2,40,0,0.304933,0.517725,0.104839,1.266505,12.632327,3.752272,0.208664,28.804611,127.652626,26.427551,2.28023,4.847472,1.132779,1.132779,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,2002,17,0,2,46,0,4.61983,0.174407,0.054879,2.586605,11.414624,0.630277,0.436353,27.812544,27.95545,26.745165,2.43657,9.448179,1.15193,1.15193,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,1999,1,0,2,8,0,1.699276,-0.001525,0.140301,1.163198,4.671379,6.127536,0.139258,18.232313,140.866211,18.232313,3.90298,4.343436,1.163198,1.163198,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,2002,4,0,2,8,0,3.249496,0,0.165455,1.198257,3.576057,5.043952,0.061397,9.997105,36.208031,10.026591,2.79557,2.579534,1.198257,1.194398,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,2000,4,0,2,8,0,0.003434,0.27237,0.210845,1.355814,9.643101,2.81046,0.271029,38.706825,85.448647,34.537056,4.01394,7.612208,1.285867,1.285867,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,2003,5,0,2,8,0,0,0.07243,0.253454,1.339503,-2.323313,2.945482,0.845637,-7.821617,-55.987644,-7.821617,3.36658,4.577217,1.339503,1.339503,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,2003,18,0,2,46,0,0.614922,0.278109,0.140291,2.713715,5.984234,0.583527,0.282658,12.120359,13.319575,12.084755,2.02538,5.456681,1.398541,1.398541,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,2002,4,0,2,8,1,6.44842,0.521163,0.336537,1.120606,5.791297,8.291457,0.151942,14.043465,169.148605,14.043465,2.42493,3.159572,1.749047,1.749047,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,1998,0,0,2,8,0,0,3.004436,0.667159,3.004436,0.437538,0.498893,0.489693,4.961437,44.777733,4.961437,11.33945,64.22963,3.004436,3.004436,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1999,1,0,2,3,0,8151.258301,0,0.727557,3.670493,100,0.374463,-3.996173,711.222778,-85.597191,711.222778,7.11223,20.634043,3.670493,3.94548,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,1998,6,0,2,17,0,6.890111,0.035075,-0.586227,1.634526,0.589245,1.575981,0.294668,1.253118,-7.62938,1.253621,2.12665,517.150391,0.041796,0.041796,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,2002,4,0,2,29,0,1.873195,0.057883,0.089226,1.062358,1.465405,16.036297,0.017276,2.816634,16.881672,3.185449,1.92209,67.540405,1.106167,0.058301,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,2003,5,0,2,29,0,1.692216,0.057883,0.089226,1.062358,1.465405,16.036297,0.017274,2.545307,15.332576,2.878594,1.73693,4944.346191,1.106167,0.058301,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,2000,8,0,2,17,0,6.96594,0.070188,-0.390544,2.232465,1.515759,0.811382,0.028143,4.580526,2.309809,4.587822,3.02194,48.921646,0.080664,0.080664,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,2003,11,0,2,17,1,4.143463,0.058777,-0.348158,1.273186,13.297579,3.660505,0.375139,17.501938,93.506073,17.502159,1.31617,54.244823,0.134782,0.134782,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,2001,3,0,2,29,0,3.595349,0.186625,0.119967,1.063109,2.222607,15.845658,0.036062,5.630392,27.684755,5.928476,2.53324,14.635307,1.152764,0.264894,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,1998,-1,0,2,28,0,4.277733,0.028717,-0.386467,1.018101,1.269068,55.244789,0.117269,2.295834,-137.703094,2.601557,1.80907,5.170128,0.487451,0.487451,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,1999,0,0,2,28,0,3.257863,0.145294,-0.373037,1.019146,2.20026,52.23138,0.235915,4.738294,94.315323,4.633539,2.15352,6.042988,0.577767,0.577767,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,1998,0,0,2,29,0,2.520322,0.138086,0.265987,1.036129,1.633801,27.678751,0.025978,5.787261,67.418968,5.790773,3.54221,8.703435,1.370077,0.704346,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1998,7,0,2,14,0,5.265563,0.247567,0.086511,3.664744,5.831452,0.375271,0.029487,2.837631,1.116651,2.821476,0.48661,5.434931,1.38902,0.7499,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,1999,7,0,2,17,1,8.805546,0.366354,-0.011993,2.582758,6.749394,0.631808,1.758642,18.646044,24.604179,18.648991,2.76262,50.344254,0.94333,0.94333,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,2000,19,0,2,3,0,0.824038,0.138826,0.245508,1.29178,1.791859,3.427241,0.028732,1.867095,5.311417,2.80635,1.04199,1.759783,1.342842,0.967859,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,1999,1,0,2,29,1,4.821612,0.401612,0.248146,1.058083,1.966656,17.216686,0.041213,7.726261,55.795696,8.203428,3.92863,9.6797,1.397544,1.058356,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2,1998,4,0,2,29,0,0.039605,0.556618,-0.193205,0.972641,-12.362997,-36.551456,-0.027465,-7.406681,-285.197113,-6.549024,0.5991,35.308945,0.812081,0.57416,0,0,3,0,0,0,0,1,0,0,0,0,0
1,2,2000,6,0,2,29,0,0,0.21469,-0.237828,1.644481,12.158463,1.551637,0.486239,58.839699,108.141029,38.540588,4.8394,27.582115,0.608896,0.609082,0,0,3,0,0,0,0,1,0,0,0,0,0
1,2,1999,5,0,2,29,0,0,0.569372,-0.186218,1.115981,3.580283,8.622064,0.181771,15.687111,379.701263,14.30258,4.38153,65.141945,0.792184,0.768249,0,0,3,0,0,0,0,1,0,0,0,0,0
1,2,2001,7,0,2,29,0,0.104484,0.117899,-0.042911,2.548302,24.168131,0.645869,0.310949,20.953184,17.221882,11.998221,0.86698,4.088408,0.854019,0.839047,0,0,3,0,0,0,0,1,0,0,0,0,0
1,1,1998,0,0,2,3,0,8.159915,0.012345,-0.231026,1.110497,11.704823,9.050026,0.125379,16.582285,116.89547,16.292555,1.41671,12.540157,0.661978,0.166276,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,1999,1,0,2,46,0,2.892006,0.087547,0.022885,1.20823,8.932729,4.80238,0.176295,34.970798,144.962723,31.939337,3.91491,6.42737,1.02765,1.023059,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,2000,1,0,2,11,0,5.978579,0.088248,0.157475,1.117387,4.140902,8.518838,0.027495,7.151206,12.174001,7.364211,1.72697,3.017392,1.189259,1.189259,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,1999,0,0,2,11,0,5.853345,0.545484,0.210974,1.157205,6.319067,6.361129,0.033646,11.499845,22.010298,11.501599,1.81986,5.590916,1.273179,1.273179,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,2000,2,0,2,46,0,3.830097,0.38361,0.207179,1.361465,8.070647,2.766523,0.182125,25.618067,62.276756,24.380562,3.17423,4.264901,1.290678,1.278499,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4,2003,5,0,2,8,0,2.792141,0,0.328326,1.488818,4.418807,2.045749,0.08863,8.525084,19.608557,8.529981,1.92927,1.437948,1.488818,1.334303,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,2000,7,0,2,40,0,0.105205,0.119918,-0.835835,0.595385,-19.264168,-2.471484,-0.174693,-31.785488,-64.148148,-31.756954,1.64998,5.591728,0.502357,0.304528,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1999,6,0,2,40,0,0.363735,0.378887,-0.507655,0.753517,2.083266,-4.057082,0.058232,4.917095,-12.326255,4.942894,2.36028,10.726669,0.617473,0.592473,0,0,1,1,0,0,0,1,0,0,0,0,0
1,3,2003,7,0,2,3,0,0.817158,0.093731,-0.186919,1.022095,14.658324,45.259232,0.174293,12.364444,-313.305725,22.055443,0.84351,3.013309,0.789534,0.633572,0,0,1,1,0,0,0,1,0,0,0,0,0
1,4,2000,1,0,2,28,0,1.906342,0.083216,-0.172725,1.042375,1.879997,23.598755,0.249978,4.52726,81.963844,4.873211,2.40812,5.094388,0.81349,0.81349,0,0,1,1,0,0,0,1,0,0,0,0,0
1,4,2001,2,0,2,28,0,2.230381,0.142225,0.055018,1.043435,4.527671,23.023071,0.122458,10.806252,73.100723,5.635542,2.38671,3.816011,1.080204,1.080204,0,0,1,1,0,0,0,1,0,0,0,0,0
1,2,2002,8,0,2,29,0,1.22211,0.745175,0.183117,3.378404,38.210411,0.42045,0.329704,8.946634,10.451107,8.582554,0.23414,1.861136,1.908743,1.908743,0,0,3,1,0,0,0,1,0,0,0,0,0
1,2,2003,9,0,2,29,1,1.897001,0.712773,0.219354,3.817524,9.183994,0.354922,0.214589,0.874017,3.5768,3.194693,0.09517,1.051359,2.708695,2.708695,0,0,3,1,0,0,0,1,0,0,0,0,0
1,2,2003,8,0,2,18,0,1.438042,-0.252568,-0.065336,1.1345,5.29396,7.434955,0.032114,5.723258,27.113359,5.723258,1.08109,19.792488,0.925877,-0.235578,0,0,0,2,0,0,0,1,0,0,0,0,0
1,3,2003,4,0,2,11,1,1.734102,0.053038,-0.01198,1.143561,1.180331,6.965663,0.032527,5.167424,21.082478,4.953008,4.37795,7.277346,0.978691,0.266333,0,0,0,2,0,0,0,1,0,0,0,0,0
1,1,1998,16,0,2,3,0,10.311799,0.386106,0.397515,1.123444,3.929045,8.100817,0.021406,9.696812,18.987141,11.185136,2.46798,4.73635,1.659793,1.063719,0,0,0,2,0,0,0,1,0,0,0,0,0
1,3,2002,3,0,2,11,0,2.57207,0.057724,0.10791,1.116833,3.334499,8.559193,0.045596,4.651195,19.067678,5.155417,1.39487,1.902292,1.149746,1.149746,0,0,0,2,0,0,0,1,0,0,0,0,0
1,3,2001,2,0,2,11,0,4.136667,0.086436,0.202536,1.117152,4.384305,8.535888,0.034301,4.73243,4.97374,4.875703,1.0794,1.000995,1.296536,1.296536,0,0,0,2,0,0,0,1,0,0,0,0,0
1,1,1999,7,0,2,8,0,1.207617,0.015299,-2.804645,0.252056,-15.859853,-1.336999,-0.10758,-21.719919,-15.498076,-21.719919,1.36949,5.374961,0.139632,0.015299,0,0,1,2,0,0,0,1,0,0,0,0,0
1,3,2001,5,0,2,3,0,0.048437,0.036322,-0.789454,0.771468,-42.653728,-4.375762,-0.199831,-38.899097,-191.285873,-38.801609,0.91197,6.140915,0.280191,0.179016,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,2001,8,0,2,40,0,3.703839,0.200232,-0.459641,0.794442,16.47576,-4.864795,0.432011,52.24049,-99.879334,52.242809,3.17075,15.652348,0.541213,0.264601,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,2002,9,0,2,40,0,3.193051,0.095642,-0.734286,0.655505,-5.442768,-2.902803,-0.083438,-18.109539,-59.020355,-18.105362,3.32727,21.175095,0.441419,0.31295,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,1998,5,0,2,40,0,0.243743,0.286882,-0.62756,0.715796,-12.461823,-3.518603,-0.109365,-18.568134,-62.730289,-18.549109,1.49,11.480883,0.550795,0.412795,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,2001,10,0,2,14,0,6.97139,0.074746,0.076486,3.937356,7.665504,0.340442,0.251902,6.552389,4.447156,6.513368,0.85479,4.567002,1.301154,0.777813,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,2003,12,0,2,14,0,0.820911,0.486304,-0.031128,1.626099,-24.517223,1.597191,-0.064085,-4.783169,-9.737372,-4.767152,0.19509,-0.508063,0.949383,0.861956,0,0,1,2,0,0,0,1,0,0,0,0,0
1,1,2002,11,0,2,14,0,1.435038,0,0.007304,1.59821,1.575634,1.671655,0.089637,0.956661,-0.262435,0.588492,0.60716,2.839215,1.011673,0.935896,0,0,1,2,0,0,0,1,0,0,0,0,0
1,4,2003,4,0,2,28,2,2.589269,0.143042,0.048373,1.068329,6.844867,14.635131,0.094128,7.952738,79.08519,7.311666,1.16185,3.425533,1.146328,1.146328,0,0,1,2,0,0,0,1,0,0,0,0,0
1,4,2002,3,0,2,28,3,1.041237,0.233995,0.121461,1.026778,0.945629,37.343418,0.044648,1.874171,4.596964,1.314121,1.98193,4.416396,1.451193,1.451193,0,0,1,2,0,0,0,1,0,0,0,0,0
1,2,1999,4,0,2,18,0,3.431406,0.015435,0.082094,1.130946,2.832381,7.636752,0.04294,10.555066,31.132597,10.555066,3.72657,91.753677,1.092844,0.05888,0,0,0,3,0,0,0,1,0,0,0,0,0
1,2,2000,5,0,2,18,0,1.721235,0.002941,0.112337,1.162755,6.227695,6.14421,0.043622,6.64884,28.060553,6.64884,1.06762,22.85533,1.130621,0.068198,0,0,0,3,0,0,0,1,0,0,0,0,0
1,1,2001,3,0,2,3,0,9.26346,0.064564,-0.278016,1.184624,7.549756,5.416421,0.121242,12.605335,9.646015,10.668106,1.66963,31.021307,0.626105,0.133121,0,0,0,3,0,0,0,1,0,0,0,0,0
1,1,1999,1,0,2,3,0,7.064639,0.058649,-0.198443,1.146771,8.112523,6.81332,0.05957,12.76341,21.357773,9.384204,1.5733,21.000275,0.68549,0.171475,0,0,0,3,0,0,0,1,0,0,0,0,0
1,1,2000,2,0,2,3,0,6.771336,0.090196,-0.189921,1.132609,5.292865,7.540965,0.088929,7.951792,0.21355,6.541812,1.50236,26.601791,0.727932,0.186054,0,0,0,3,0,0,0,1,0,0,0,0,0
1,2,2001,6,0,2,18,0,13.952739,0.102684,0.084184,1.091923,15.302015,10.878718,0.08485,17.526964,32.130676,17.526964,1.1454,17.555542,1.091923,0.186392,0,0,0,3,0,0,0,1,0,0,0,0,0
1,1,2003,11,0,2,8,0,0.363324,0.066958,-0.760735,0.696274,2.365046,-3.292437,0.014908,2.436805,-2.538742,2.457061,1.03034,9.217747,0.411095,0.23926,0,0,1,3,0,0,0,1,0,0,0,0,0
1,2,2001,6,0,2,17,1,7.435007,0.070458,-0.245094,1.735717,-2.97646,1.359219,-0.085569,-4.758457,-15.398929,-5.331979,1.5987,2.635169,0.294899,0.240297,0,0,1,3,0,0,0,1,0,0,0,0,0
1,3,1998,2,0,2,3,0,0.084555,0.070749,-0.585064,0.909968,-2.131562,-11.107144,0.050213,-2.031341,-7.849074,1.287669,0.95298,3.905547,0.392627,0.322205,0,0,1,3,0,0,0,1,0,0,0,0,0
1,3,2002,6,0,2,3,0,0.370957,0.062567,-0.449029,0.861901,7.824586,-7.241172,0.162862,10.755509,-31.42415,10.241952,1.37458,6.792894,0.556533,0.341813,0,0,1,3,0,0,0,1,0,0,0,0,0
1,2,2002,7,0,2,17,0,6.062394,0.22412,-0.323276,1.631837,-0.432725,1.582686,-0.018011,-0.840028,-7.92629,-0.984793,1.94125,31.15517,0.383967,0.348527,0,0,1,3,0,0,0,1,0,0,0,0,0
1,3,2000,4,0,2,3,0,0.120981,0.188709,-0.46422,0.994194,1.690018,-172.233993,0.164082,1.886528,-184.425919,18.778816,1.11628,3.86468,0.4402,0.356257,0,0,1,3,0,0,0,1,0,0,0,0,0
1,1,1999,8,0,2,14,0,4.83202,0,0.044279,5.725654,5.228078,0.211611,0.595193,3.476722,2.135297,3.453507,0.66501,7.599267,1.290735,0.365591,0,0,1,3,0,0,0,1,0,0,0,0,0
1,3,1999,3,0,2,3,0,0.695952,0.082685,-0.547477,0.885879,-4.03953,-8.762598,-0.002621,-4.030476,-29.300951,-4.001293,0.99776,3.82915,0.436184,0.410439,0,0,1,3,0,0,0,1,0,0,0,0,0
1,1,2003,5,0,2,3,1,4.521218,0.07381,-0.198221,0.964551,6.168267,-28.209671,0.050973,6.523089,39.697731,6.523241,1.05752,36.722816,0.54028,0.147928,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,2002,4,0,2,3,0,9.334674,0.119365,-0.305207,1.296537,6.501824,3.372265,0.189724,12.652084,18.831251,12.654673,1.94593,49.457767,0.601811,0.150543,0,0,0,4,0,0,0,1,0,0,0,0,0
1,3,2003,11,0,2,10,0,2.147654,0.026789,-0.03119,0.994066,0.912156,-168.514694,0.03347,3.427431,-101.745552,4.077976,3.75751,6.942073,0.968135,0.636048,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,1999,17,0,2,3,0,8.592944,0.055027,0.425595,1.171391,3.552436,5.834628,0.026584,9.63734,16.814905,9.63734,2.71288,6.600814,1.740933,0.741678,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,2000,18,0,2,3,0,7.758976,0.342398,0.137422,1.141279,2.958102,7.078173,0.025307,9.680763,19.675253,9.680763,3.27263,7.92624,1.159316,0.895319,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,2002,20,0,2,3,0,8.95443,0.289135,0.33403,1.275008,2.610406,3.636257,0.028135,8.147459,10.782001,10.272557,3.12115,5.559141,1.501569,0.953173,0,0,0,4,0,0,0,1,0,0,0,0,0
1,4,1998,2,0,2,8,0,0.321072,0.226975,0.023959,1.343821,8.386521,2.908491,0.23308,18.126041,56.276592,18.028389,2.16133,3.918817,1.032197,1.032197,0,0,0,4,0,0,0,1,0,0,0,0,0
1,4,1999,3,0,2,8,0,0.244732,0.402738,0.102794,1.404331,7.978024,2.47322,0.201465,17.626463,42.441166,17.07353,2.20938,4.122502,1.144357,1.144357,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,2003,21,0,2,3,0,8.164848,0.122624,0.384284,1.417328,2.428776,2.396199,0.05434,9.863087,13.927841,11.117763,4.06093,7.499059,1.624126,1.272966,0,0,0,4,0,0,0,1,0,0,0,0,0
1,2,2000,2,0,2,3,0,0,1.040488,0.372198,1.592859,3.724247,1.686742,1.982285,77.660645,148.435852,77.660645,20.85271,53.63028,1.592859,1.592859,0,0,0,4,0,0,0,1,0,0,0,0,0
1,1,2003,10,0,2,40,0,1.920794,0.432987,-0.666046,0.669375,-5.411419,-3.024575,-0.061001,-18.251787,-41.763981,-18.246958,3.37283,25.278175,0.530183,0.450481,0,0,1,4,0,0,0,1,0,0,0,0,0
1,2,1998,3,0,2,17,0,12.689872,1.291044,0.64006,2.690597,4.336566,0.591507,0.413193,13.213309,5.541685,9.341333,3.04695,9.802255,3.050144,3.041156,0,0,1,4,0,0,0,1,0,0,0,0,0
1,2,1998,5,0,2,8,0,3.463354,0.015401,-0.125087,1.1353,4.547596,7.390969,0.178063,16.098598,73.836761,15.621392,3.54002,6.405782,0.818272,0.818272,0,0,3,4,0,0,0,1,0,0,0,0,0
1,3,2000,8,0,2,10,0,3.43922,0.032755,-0.039943,0.966913,1.441101,-30.223328,0.054837,6.535001,-46.62471,6.39677,4.53473,9.436491,0.955861,0.498567,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,1998,2,0,2,3,0,2.573342,0.238147,-0.132737,1.080132,0.182695,12.479357,0.096113,0.549277,16.669491,4.149101,3.00652,9.865126,0.856627,0.567887,0,0,0,5,0,0,0,1,0,0,0,0,0
1,1,2001,19,0,2,3,0,8.351037,-0.130531,0.195089,1.239399,3.349418,4.177127,0.020705,9.046323,9.039489,9.046323,2.70086,4.954229,1.242373,0.636113,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2002,10,0,2,10,0,2.605104,0.055876,0.025989,0.982231,-0.727394,-56.278996,-0.010334,-2.328977,-1395.624512,-1.709102,3.20181,6.109238,1.028424,0.648588,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2001,9,0,2,10,0,4.683993,0.041424,0.079498,1.012606,1.684553,79.327293,0.031577,6.741866,-209.736588,6.659978,4.00217,9.38244,1.093769,0.678593,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,1999,3,0,2,3,0,2.412175,0.292971,0.002631,1.188219,4.497658,5.312961,0.140118,14.77925,77.590935,15.16665,3.28599,10.371336,1.003126,0.695396,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,1998,0,0,2,3,0,8.674116,0.137972,-0.056318,1.051921,5.371706,19.259924,0.034044,15.558042,65.569214,12.869403,2.89629,4.563648,0.940758,0.771236,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,1999,1,0,2,3,0,6.432433,0.254878,-0.052041,1.10437,4.578121,9.581273,0.055603,14.245989,72.617538,13.5541,3.11175,5.442736,0.940824,0.783602,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,1999,7,0,2,46,0,5.517949,0.796717,0.574214,6.90519,0.318456,0.169343,0.304363,2.255087,1.244857,2.28363,7.08132,12646.7207,4.965057,0.804535,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2002,10,0,2,46,0,1.915691,0.740594,0.572683,7.479921,0.359497,0.154323,0.288727,2.349487,1.748287,2.397375,6.53548,240.362472,5.283622,0.922048,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2003,11,0,2,46,0,1.684122,0.935081,0.553472,4.947117,0.541752,0.253349,0.236558,3.649762,2.883441,3.705694,6.73695,386.330658,3.738092,0.990892,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2000,8,0,2,46,0,5.748597,1.106056,0.65456,11.948459,0.332814,0.091337,0.577665,2.236824,1.480701,2.289272,6.72095,7097.782715,8.820989,1.115031,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2001,9,0,2,46,0,2.221514,0.996417,0.573702,4.8083,-1.465217,0.262584,-0.187678,-9.256687,-7.968242,-9.329679,6.31762,402.156464,3.758531,1.139977,0,0,0,5,0,0,0,1,0,0,0,0,0
1,3,2001,3,0,2,46,0,1.878661,0.072036,0.249902,1.40039,6.909871,2.497563,0.172418,21.409498,47.63538,21.715353,3.09839,4.619592,1.354518,1.340097,0,0,0,5,0,0,0,1,0,0,0,0,0
1,2,2003,8,0,2,17,0,0.832797,0.008794,-0.343606,1.555205,3.119105,1.801137,0.088619,6.161369,9.180009,5.408421,1.97536,-224.460297,0.368841,-0.139405,0,0,1,5,0,0,0,1,0,0,0,0,0
1,1,2000,9,0,2,14,0,4.888242,0.050163,0.059018,3.778608,5.05628,0.359892,0.149105,4.344966,2.906855,4.316623,0.85932,8.051455,1.223007,0.803157,0,0,1,5,0,0,0,1,0,0,0,0,0
1,2,2000,5,0,2,17,0,2.148499,0.332015,0.457647,2.019059,2.671283,0.981298,0.046175,4.662736,5.35199,4.456497,1.7455,3.502051,2.191072,2.075087,0,0,1,5,0,0,0,1,0,0,0,0,0
1,2,1999,4,0,2,17,0,5.234044,1.059503,0.525856,2.459962,3.829523,0.684949,0.145069,7.38487,6.412235,6.944957,1.9284,4.16295,2.483222,2.442696,0,0,1,5,0,0,0,1,0,0,0,0,0
1,1,1998,1,0,2,46,0,10.161289,0.094843,0.12373,1.153854,6.579299,6.499682,0.080124,17.88122,60.949116,19.214605,2.7178,4.554547,1.148526,0.884816,0,0,3,5,0,0,0,1,0,0,0,0,0
1,2,1999,6,0,2,8,0,3.785688,0.168747,-0.066982,1.214878,4.27451,4.65381,0.138534,14.136597,52.059853,14.12182,3.30719,6.336765,0.902517,0.902517,0,0,3,5,0,0,0,1,0,0,0,0,0
1,2,2002,9,0,2,8,1,3.481993,0.183098,-0.020768,1.269691,2.650661,3.707951,0.084135,6.444438,16.440046,7.22999,2.43126,5.16215,0.958864,0.92101,0,0,3,5,0,0,0,1,0,0,0,0,0
1,2,2000,7,0,2,8,1,4.678146,0.048299,-0.007166,1.196084,4.481551,5.099861,0.115655,15.134902,49.412689,15.78898,3.37716,7.522095,0.986251,0.949755,0,0,3,5,0,0,0,1,0,0,0,0,0
1,1,2000,2,0,2,3,0,2.615867,0.039492,-0.139259,1.00404,0.809248,247.495789,0.076114,1.171725,-134.782059,4.463406,1.44792,26.044739,0.822415,0.056236,0,0,0,6,0,0,0,1,0,0,0,0,0
1,2,2003,4,0,2,3,1,1.683994,0.093276,0.549387,1.007035,134.263641,142.146744,0.00268,1.934372,20.632416,1.92296,0.01441,1.588691,2.233929,0.153127,0,0,0,6,0,0,0,1,0,0,0,0,0
1,3,2001,5,0,2,3,0,1.258802,0.054176,-0.116452,1.161135,1.832147,6.205979,0.05687,5.17568,19.891788,5.403157,2.82493,7.435457,0.864783,0.49853,0,0,0,6,0,0,0,1,0,0,0,0,0
