@relation bankruptcy-spain-1998:2003

@attribute YEAR integer   %  FISCAL YEAR
@attribute SIZE {small,medium,big}   % SIZE
@attribute NUMBER_EMPLOYEES integer   % NUMBER OF EMPLOYEES
@attribute AGE integer   % AGE
@attribute SOCIAL_CODE {Co,Ltd,other}   % SOCIAL CODE OF THE COMPANY
@attribute LINKED_GROUP {no,yes}   % LINKED TO A GROUP
@attribute NUMBER_PARTNERS integer   % NUMBER OF PARTNERS
@attribute PROVINCE_CODE {1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,45,46,47,48,49,50,52}   % CODE OF PROVINCE
@attribute CHANGES_LOCATION integer   % NUMBER OF CHANGES OF LOCATION
@attribute DEBT_STRUCTURE numeric   % DEBT STRUCTURE
@attribute DEBT_COST numeric   % DEBT COST
@attribute DEBT_PAYING_AVAILABILITY numeric    % DEBT PAYING AVAILABILITY
@attribute DEBT_RATIO numeric   % DEBT RATIO
@attribute WORKING_CAPITAL numeric   % WORKING CAPITAL
@attribute WARRANTY numeric   % WARRANTY
@attribute OPERATING_INCOME_MARGIN numeric   % OPERATING INCOME MARGIN
@attribute RETURN_OPERATING_ASSETS numeric   % RETURN ON OPERATING ASSETS
@attribute RETURN_EQUITY numeric   % RETURN ON EQUITY
@attribute RETURN_ASSETS numeric   % RETURN ON ASSETS
@attribute STOCK_TURNOVER numeric   % STOCK TURNOVER
@attribute ASSET_TURNOVER numeric   % ASSET TURNOVER
@attribute RECEIVABLE_TURNOVER numeric   % RECEIVABLE TURNOVER
@attribute ASSET_ROTATION numeric   % ASSET ROTATION
@attribute FINANCIAL_SOLVENCY numeric   % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ACID_TEST numeric   % ACID TEST
@attribute DELAY_ACCOUNTS {no,yes}   % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute NUMBER_JUDICIAL_INCIDENCES_TOTAL integer   % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute NUMBER_JUDICIAL_INCIDENCES_YEAR integer   % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute SPENT_JUDICIAL_INCIDENCES_TOTAL numeric   % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute SPENT_JUDICIAL_INCIDENCES_YEAR numeric   % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute NUMBER_SERIOUS_INCIDENCES integer   % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute AUDITED {no,yes}   % AUDITED
@attribute AUDITORS_OPINION {nothing,positive,minor,negative}   % OPINION OF THE AUDITORY
@attribute BANKRUPTCY {NO,YES}   % FINANCIAL FAILURE

@data
1998,small,0,15,Co,no,8,28,1,0.000000000000,3.200350761414,0.095652714372,0.267814606428,0.584930479527,4.733926296234,11.046425819397,0.777066528797,12.630115509033,16.202413558960,18.481752395630,1.673097968102,2.259628534317,,3.769017696381,3.769017696381,no,0,0,0.00,0.00,0,no,nothing,NO
1998,medium,48,23,Ltd,no,4,3,0,0.278680413961,5.222780227661,0.025284377858,5.673956394196,0.018618008122,1.176243901253,4.996955394745,0.041752103716,11.791342735291,7.231286525726,5.741684436798,1.149036645889,3.221118688583,3.064058065414,1.028002262115,0.526962339878,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,435,6,Co,no,30,17,1,0.009006612003,2.706972360611,0.024348055944,0.684862613678,0.147959977388,2.460146903992,0.287320226431,0.381053119898,-0.574364781380,0.838283717632,0.331206649542,1.152744054794,3.243301868439,5.788724422455,1.367281675339,0.893226683140,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,91,22,Co,no,9,8,0,0.009202920832,4.707790374756,0.015824511647,2.945744037628,0.009018994868,1.339472770691,-9.475101470947,-0.012821212411,-28.178192138672,-10.810052871704,-11.280317306519,1.190521955490,3.074755191803,3.549538850784,1.012191891670,0.532193303108,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,44,20,Co,no,1,8,1,0.065560303628,6.050848960876,0.053776890039,2.495007991791,-0.069858022034,1.400800347328,2.091769218445,0.145453259349,4.798143863678,6.101455688477,3.146904945374,1.504422783852,5.732059955597,5.483856678009,0.895727336407,0.454078346491,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,13,4,Ltd,no,3,8,2,0.017861505970,5.499902725220,0.153871759772,8.268060684204,0.049112122506,1.120947360992,0.310497641563,0.041316136718,18.603931427002,7.737069606781,0.966775774956,3.113633155823,8.631448745728,6.078718662262,1.056035399437,0.441500514746,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,6,11,Co,no,3,28,1,0.000000000000,13.777546882629,0.178614169359,1.931974768639,0.272990584373,1.517605066299,-17.400928497314,-0.877321422100,-223.177322387695,-32.247375488281,-32.299282073975,1.856181383133,5.275604724884,4.399607658386,1.414291858673,1.271115422249,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,6,Ltd,no,1,8,1,0.000000000000,6.543509483337,-0.221143603325,1.769002079964,0.188677862287,1.565290451050,5.278035640717,0.102052770555,6.551149368286,7.635062217712,8.099903106689,1.534643411636,3.256105184555,4.040670394897,1.295335650444,0.549422085285,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,32,Ltd,no,2,8,2,0.000000000000,3.242426872253,1.119044065475,0.778278887272,0.547531545162,2.284886360168,2.908900976181,0.055306106806,3.917999029160,4.503822326660,4.334490776062,1.490078449249,6.863407135010,5.408664226532,2.251047372818,1.750182151794,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,2,5,Ltd,no,1,40,1,0.000000000000,0.243742913008,0.286881804466,-3.518602609634,-0.627559959888,0.715796232224,-12.461823463440,-0.109364621341,-62.730289459229,-18.549108505249,-18.568134307861,1.490001320839,11.480882644653,6.014619827271,0.550794959068,0.412795037031,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,14,4,Ltd,no,4,8,1,0.042558223009,2.687109947205,-0.308955967426,2.560024738312,0.198839247227,1.390621185303,8.930999755859,0.278776317835,88.769248962402,24.281766891479,24.085418701172,2.696833372116,8.292477607727,2.848423719406,1.288277864456,0.070443958044,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,0,Ltd,no,1,3,0,0.000000000000,0.219647362828,0.143322438002,27.643615722656,-0.279643744230,1.036174774170,-2.608001470566,0.011333011091,-4.796547889709,0.044522989541,-1.069546699524,0.410102039576,2.825449228287,1.021823287010,0.710240185261,0.291064262390,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,0,Ltd,no,8,28,1,0.000000000000,0.000000000000,0.242803201079,4.324490070343,-0.209992602468,1.231241106987,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.741448462009,0.379139512777,yes,0,0,0.00,0.00,0,no,nothing,NO
1998,medium,37,22,Co,no,46,8,2,3.078777074814,2.188975095749,0.094851121306,0.270160555840,0.068702936172,4.701502323151,-2.645122051239,-0.190903484821,-4.847252845764,-3.343776464462,-15.662657737732,5.921336174011,6.802846908569,688.113342285156,2.317473649979,2.295145511627,yes,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,38,0,Ltd,no,2,3,1,0.000000000000,0.026799803600,0.090163536370,3.520613193512,0.221208930016,1.284041404724,2.505728006363,0.275038421154,184.241546630859,64.706687927246,38.758796691895,15.468076705933,20.608606338501,167.208404541015,1.284041404724,1.167183399200,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,9,3,Ltd,no,2,3,1,0.010880195536,4.812895774841,0.183053344488,4.749867439270,-0.254982531071,1.210532188416,0.878055751324,0.093395411968,3.106770992279,4.804869651794,0.910305380821,1.036728620529,7.206027030945,3.659937143326,0.687977135181,0.413225799799,no,0,0,0.00,0.00,0,no,nothing,NO
1998,medium,30,15,Ltd,no,4,3,1,0.000000000000,14.474229812622,0.026389494538,2.438032388687,0.254108995199,1.410166859627,5.093503952026,0.103891573846,22.636873245239,20.216888427734,19.851266860962,3.897369384766,5.514883995056,14.122823715210,1.358336091042,0.968572914600,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,41,23,Co,no,8,37,0,0.000000000000,15.401094436646,0.302153050900,0.882065534592,0.321874082088,2.133702516556,-0.865046560764,-0.089126616716,-12.091780662537,-1.960184931755,-2.594718933105,2.999513626099,11.414002418518,7.808741569519,1.686783552170,0.861361861229,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,7,7,Ltd,no,2,3,3,0.006640253589,1.894987583160,-0.010256626643,5.027502536774,-0.395509839058,1.198905944824,3.436522960663,0.089235179126,37.132530212402,6.296836376190,5.042397975922,1.467296361923,1.003562450409,29.032625198364,0.522672235966,0.412034183741,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,15,6,Ltd,no,2,31,0,3.137723684311,5.885355472565,1.115526556969,10.190923690796,0.692495286465,1.098126530647,6.250604629517,0.122780412436,49.284698486328,8.847236633301,8.495169639587,1.359095692635,7.338795661926,2.438371419907,4.146521568298,1.866212964058,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,2,16,Ltd,no,1,3,0,0.477414131165,10.311799049377,0.386105567217,8.100816726685,0.397515058517,1.123444318771,3.929045200348,0.021406326443,18.987140655518,11.185135841370,9.696811676025,2.467981576920,4.736350059509,7.276524066925,1.659792542458,1.063719153404,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,25,16,Co,no,8,1,0,0.022290199995,2.453710079193,0.121662929654,0.802669942379,0.505897283554,2.245841979980,0.983310222626,0.248415917158,1.050052523613,1.934588432312,1.628474473953,1.656114578247,3.700420379639,3.658239126205,2.161490678787,1.282474398613,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,6,9,Ltd,no,1,3,1,0.000000000000,2.103431940079,0.368254154921,0.879563510418,0.391387909651,2.136927604675,1.937662005424,0.086163654923,2.803884267807,3.962264776230,5.848920345306,3.018545389175,18.277757644653,6.260154247284,1.836367607117,0.780423641205,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,42,6,Co,no,3,2,4,0.000000000000,13.643666267395,0.007123511750,2.547811985016,0.124277837574,1.392493605614,2.210906982422,0.080167397857,2.409405231476,10.496776580811,5.766482353210,2.608197450638,5.523640632629,7.023915290833,1.173056125641,0.624386906624,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,26,5,Ltd,no,2,3,2,0.020656693727,4.763912200928,0.029238322750,11.019343376160,-0.146729916334,1.090749502182,4.303253173828,0.095263242722,63.777980804443,10.865837097168,8.974294662476,2.085467576981,3.647195339203,22.660680770874,0.836648404598,0.742892801762,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,10,5,Ltd,no,4,26,0,0.029581915587,8.228713989258,0.147139370441,1.758735418320,0.186068445444,1.568590402603,3.823555707932,0.169730231166,9.765675544739,9.972370147705,8.442858695984,2.208117485046,10.298177719116,5.028859138489,1.300499081612,0.646096467972,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,1,Ltd,no,7,7,1,0.570712924004,2.990910291672,0.207425758243,1.581670284271,0.376282721758,1.632243037224,1.082139134407,0.131034657359,0.887177526951,2.324759483337,1.749225616455,1.616451740265,3.253422260284,6.148990631104,1.964708089828,1.453592896461,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,14,4,Ltd,no,2,3,2,0.808486104012,7.586941719055,0.885568916798,24.621448516846,0.131567642093,1.040614962578,2.451327085495,0.058109268546,42.499172210693,9.660442352295,9.660442352295,3.940903186798,59.164173126221,30.567813873291,1.247602105141,1.010924100876,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,23,3,Ltd,no,3,3,0,0.000000000000,14.150194168091,0.127590760589,8.878514289856,-0.374987632036,1.112631440163,5.069721221924,0.084002308547,8.358417510986,13.875864982605,14.150077819824,2.791095733643,31.429843902588,7.384016036987,0.582776963711,0.188049465418,no,1,1,6183.27,6183.27,0,no,nothing,NO
1998,small,19,2,Ltd,no,3,3,2,0.429788589478,0.863986015320,0.147251367569,0.964958012104,0.008309964091,2.036314487457,7.396681785583,0.333448231220,39.009838104248,27.897857666016,19.739164352417,2.668651103973,8.183857917786,54.188442230225,1.024194478989,0.898913681507,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,1,Ltd,no,3,3,0,0.000000000000,2.606140375137,-0.395991474390,5.177412033081,0.161880090833,1.193146705627,1.772655725479,0.066941954195,41.923694610596,16.472045898438,16.125923156738,9.097042083740,11.586661338806,34.965843200684,1.193146705627,0.855976581573,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,52,8,Co,no,2,48,0,0.266379654408,2.704216241837,0.364056617022,0.899793982506,0.489124119282,2.111365556717,1.828274965286,0.055601421744,3.080315113068,2.971455335617,2.919430971146,1.596822619438,1.944951653481,55.080245971680,2.307815313339,2.239195108414,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,30,11,Ltd,no,1,3,1,0.301036536694,7.252404212952,0.109034143388,6.014089584351,-0.046550087631,1.166276216507,4.966360092163,0.124712906778,32.210453033447,12.792561531067,12.536738395691,2.524331092834,12.521301269531,8.543663024902,0.929366409779,0.484845191240,no,0,0,0.00,0.00,0,no,nothing,NO
1998,medium,0,10,Co,no,12,6,2,0.000000000000,1.313904047012,0.006067882292,22.933645248413,0.036438230425,1.043604016304,6.051846504211,0.007364225108,9.666254997253,1.835973739624,1.827520489693,0.301977336407,2.306188821793,0.327382147312,1.038027048111,0.142759010196,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,0,7,Ltd,no,4,6,0,0.452326834202,5.153995513916,0.071320585907,7.262033462524,0.033496260643,1.137702465057,5.218491077423,0.121284134686,22.342668533325,7.127458095551,7.111001968384,1.362654924393,2.725074768066,12.890369415283,1.055346369743,0.897292435169,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,7,6,Ltd,no,2,8,0,0.066512405872,2.373807430267,-0.025681711733,29.528303146362,-0.055199112743,1.033865809441,3.489343404770,0.040053978562,19.964097976685,3.230269432068,3.200729370117,0.917287051678,7.181434631348,1.184663414955,0.939135789871,0.115157678723,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,5,33,Ltd,no,2,8,1,1.902436375618,6.170245170593,0.651557981968,1.687143921852,0.510827302933,1.592717647552,4.337108612061,0.279228657484,5.223384380341,6.650951862335,6.083723545074,1.402714252472,2.455145597458,84.385505676270,3.361432790756,3.292710304260,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,5,18,Ltd,no,2,48,0,0.266935557127,6.880023479462,0.082086130977,-3.373440504074,-0.144242197275,0.703566730022,-10.112362861633,0.173298820853,-57.799575805664,34.131431579590,-25.468009948730,2.518502473831,6.257830619812,5.740674018860,0.871426284313,0.440824955702,no,2,0,8250.57,0.00,1,no,nothing,NO
1998,small,0,5,Ltd,no,2,31,1,0.000000000000,0.235437616706,0.005896720104,1.175909757614,-0.384355843067,1.850405335426,1.250349402428,0.544972598553,16.403734207153,7.666029453278,7.349242210388,5.877751350403,38.446933746338,,0.288785904646,0.288785904646,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,1,4,Co,no,2,36,1,0.000000000000,4.463772296906,0.748131453991,0.566100239754,-0.077715314925,2.766471624374,22.581466674805,0.786198496819,57.245838165283,37.940555572510,37.939968109131,1.680137634277,84.440315246582,2.330936431885,0.785002768040,0.785002768040,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,66,41,Co,no,9,8,1,0.024733994156,4.255161762238,0.041210692376,0.452885150909,0.671988546848,3.208065271378,2.160557746887,0.178438380361,3.398893833160,4.125669479370,2.188719272614,1.013034462929,1.832698345184,2.382301568985,3.209104299545,1.751106142998,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,19,13,Co,no,8,20,0,0.000000000000,10.765992164612,0.014378580265,2.418342351913,-0.022941425443,1.413506388664,10.834896087646,0.096504300833,7.933910369873,11.055310249329,10.561098098755,0.974730014801,5.113049983978,1.909418702126,0.967572152615,0.376016795635,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,24,3,Co,yes,9,8,0,0.000000000000,0.399687349796,0.005302379839,2.309998273849,0.146231159568,1.432900786400,4.412228584290,0.749635815620,7.217985153198,3.647974252701,3.527734518051,0.799535751343,1.176442265511,26.543024063110,1.209534764290,1.174448132515,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,9,3,Ltd,no,2,8,0,0.029008202255,0.549638628960,0.081236660480,5.352687835693,0.074786536396,1.186822056770,0.688165664673,0.021761415526,4.620592117310,1.498936176300,1.504341483116,2.186016559601,3.218146085739,14.198342323303,1.091333031654,0.905740022659,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,1,Ltd,no,1,8,2,0.707865655422,3.011104106903,0.004018147942,-6.107876300812,0.254230409861,0.836276948452,-3.699787855148,-0.097820624709,-101.771133422851,-16.659200668335,-16.737689971924,4.523959159851,7.133624076843,35.261093139648,1.363104224205,1.132784843445,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,13,21,Co,no,3,8,2,1.736486911774,0.823777079582,0.802484571934,1.926397562027,0.439297944307,1.519103646278,6.031736850739,0.259392827749,11.592228889465,6.434653759003,6.525831222534,1.081915736198,2.320359230042,83.551040649414,2.826164722443,2.770909786224,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,5,8,Ltd,no,11,28,1,0.043143197894,3.187764167786,0.033274691552,-175.323074340820,-0.436458081007,0.994296252728,2.482047080994,0.133309379220,-54.625694274902,4.194460868835,4.181267261505,1.684604287148,3.363129138947,19.434005737305,0.547308564186,0.444266527891,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,17,14,Ltd,no,3,8,0,0.947354137897,12.039031982422,0.183651208878,-44.050544738770,0.054111812264,0.977298796177,11.805994987488,0.339385271072,-584.956115722656,31.729621887207,32.927112579346,2.789016246796,6.139027118683,90.078277587891,1.102982759476,1.053128838539,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,12,31,Co,no,5,20,1,1.995414257050,2.841804265976,0.068334072828,0.260515749454,-0.010912983678,4.838539600372,-3.457159280777,0.036821354181,0.775096714497,1.203676700592,-7.634258747101,2.208246231079,14.499924659729,,0.841833412647,0.841833412647,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,0,11,Co,no,2,28,1,0.921899735928,6.757219791412,0.015016282909,2.048714160919,0.011052063666,1.488111019135,1.511609315872,0.325517416000,2.411891222000,5.455565452576,4.438605785370,2.936344623566,6.938321113586,42.374938964844,1.031608939171,0.765980064869,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,50,32,Co,no,5,8,1,0.188029244542,2.590017557144,0.001236528740,1.289700865746,0.185875877738,1.775373578072,0.244665011764,1.020191788673,3.209834814072,3.630689859390,0.342721819878,1.400779843330,2.437063694000,25.641817092896,1.392048597336,1.251239061356,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,44,26,Co,no,10,31,0,0.102526463568,3.531126260757,0.084068112075,0.920606195927,0.158885627985,2.086240768433,6.083529949188,1.388783335686,11.890007019043,8.944078445435,9.528761863708,1.566321134567,3.368758201599,27.579004287720,1.365458488464,1.286476254463,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,13,6,Ltd,no,2,8,1,0.179411172867,7.557528018951,0.101689934731,15.399194717407,-0.297907948494,1.064938426018,4.761988639832,0.183664992452,44.959617614746,10.024870872498,9.010946273804,1.892265200615,5.176669120789,42.909210205078,0.625827550888,0.581688642502,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,15,31,Ltd,no,3,50,0,0.097904890776,7.165433883667,0.126749366522,0.990117132664,0.377365380526,2.009981632233,4.314417362213,0.066803924739,6.080807685852,7.291409969330,6.935229778290,1.607454657555,2.878627061844,6.869877815247,1.832758069038,1.324079513550,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,10,31,Ltd,no,2,46,2,0.336256653070,12.178431510925,-0.353343427181,5.777481079102,0.074831373990,1.173085808754,9.022559165955,0.157678782940,60.001659393311,18.667167663574,20.959686279297,2.323031187057,2.545048475266,93.738647460938,1.117301464081,1.083529353142,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,5,Co,no,3,47,2,0.260972529650,5.427131175995,0.091792911291,10.941242218018,-0.053441587836,1.091397285461,1.756895661354,0.057079453021,-3.821738243103,4.586584568024,4.506335258484,2.564941883087,3.948753356934,20.835081100464,0.926452517509,0.716587007046,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,49,50,Co,no,5,20,0,0.666741132736,6.130068302155,0.008789369836,2.215110778809,-0.157557368279,1.451444625854,-9.157431602478,0.129202336073,2.211403608322,4.833156585693,-14.573693275452,1.591460824013,21.535936355591,10.319986343384,0.618839979172,0.245148763061,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,18,23,Co,no,5,28,2,0.000000000000,5.257639408112,-0.002840265399,1.488595724106,0.196267843246,1.671774029732,4.534255027771,0.120438992977,8.294766426086,7.102639675140,8.933453559875,1.970214247704,2.942635297775,7.973071098328,1.328115463257,1.034090042114,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,1,0,Ltd,no,1,3,0,0.317548364401,8.159914970398,0.012344650924,9.050025939941,-0.231026157737,1.110496878624,11.704822540283,0.125378504395,116.895469665527,16.292554855347,16.582284927368,1.416705250740,12.540157318115,3.327598810196,0.661977887154,0.166275799274,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,15,3,Ltd,no,2,28,1,0.042852535844,1.534868121147,0.091365858912,0.371248006821,0.344715446234,3.693617105484,18.938102722168,0.602148652077,22.712583541870,19.529958724976,19.442548751831,1.026636481285,3.637595653534,23.640830993652,2.327808618546,2.176286458969,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,0,Co,no,12,28,2,0.578984558582,7.805695056915,0.250598490238,3.568105220795,0.196846574545,1.280260801315,3.218534231186,0.066234618425,-2.908377647400,5.373838424683,5.911438465118,1.836686611176,3.426676034927,75.285568237305,1.397927761078,1.351059556007,yes,0,0,0.00,0.00,0,no,nothing,NO
1998,medium,0,13,Co,no,4,8,1,0.000530395017,1.957126259804,0.079149328172,0.990650296211,0.223705410957,2.009438037872,12.976881027222,0.443830460310,17.156345367432,13.758101463318,14.912128448486,1.149130463600,2.213527202606,7.297010898590,1.449760556221,1.195657491684,yes,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,33,4,Ltd,no,1,8,1,0.845811903477,0.370384484529,0.204167276621,-6.610298156738,0.017344260588,0.848720908165,0.507497012615,0.017267778516,-0.939067602158,0.597361803055,0.595691800117,1.173783779144,5.290888309479,9.670267105103,1.027171134949,0.871523678303,no,0,0,0.00,0.00,0,no,nothing,NO
1998,big,439,25,Co,no,15,8,1,0.000000000000,2.775617122650,0.043881084770,0.480283826590,0.324994385242,3.082102060318,11.642211914063,4.667912006378,20.532434463501,18.951856613159,21.308860778809,1.830310463905,3.290136337280,12.596328735352,2.001665830612,1.683653712273,no,0,0,0.00,0.00,0,yes,positive,NO
1998,medium,87,26,Co,no,14,8,1,0.234227448702,4.760843276978,0.128375500441,1.166693568230,0.151477351785,1.857123136520,8.839289665222,0.527787208557,12.713331222534,11.548352241516,12.535682678223,1.418177604675,3.268275260925,9.988204002380,1.347203135490,1.075641393661,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,172,10,Co,no,7,3,0,0.352003633976,4.337046146393,0.122472055256,4.635361671448,-0.043009914458,1.215732932091,3.957637071609,0.172594338655,21.061763763428,9.002264022827,7.268679618835,1.836621046066,9.563268661499,5.043792247772,0.929305672646,0.420027077198,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,25,3,Co,no,19,21,0,1.525327563286,7.170453548431,0.123311609030,460.816406250000,-0.204300194979,1.002170085907,-263.283172607421,-0.246905460954,-89.739830017090,-22.219461441040,-27.612207412720,0.104876458645,0.880526304245,16.164262771606,0.482955485582,0.423752248287,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,medium,0,2,Co,no,18,3,0,0.555830836296,5.000940322876,0.002582166810,3.510103464127,-0.252412706614,1.284891843796,9.758528709412,0.098250046372,8.034025192261,8.032414436340,8.033841133118,0.823263585567,4.953627109528,9.190553665161,0.495408236980,0.334679633379,yes,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,16,8,Co,no,3,3,0,0.023951854557,2.758445978165,0.639848291874,0.557720363140,0.481353431940,2.793013334274,-3.116897821426,0.021304972470,-4.331439018250,-1.233474612236,-4.800483226776,1.540147900581,3.086695671082,13.698475837708,2.376627922058,2.138100147247,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,9,Co,no,12,8,0,0.184813901782,7.342498779297,-0.368007957935,1.336132764816,-0.099661797285,1.748428583145,2.293784141541,0.197243839502,1.960547327995,5.512578964233,2.743598937988,1.196101546288,3.655054092407,7.050688743591,0.793544352055,0.474985867739,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,3,8,Ltd,no,2,28,3,0.540992677212,3.494430303574,0.259337037802,4.403527259827,0.071645252407,1.227090716362,7.450569152832,0.131522506475,31.602073669434,10.813232421875,10.822246551514,1.452539563179,3.178116321564,198.324874877929,1.135476708412,1.122859239578,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,28,15,Co,no,12,43,1,0.028747925535,3.851136684418,0.024723278359,2.015616416931,0.090076215565,1.496126174927,2.288502454758,0.119754433632,3.134927988052,4.099745273590,3.557360410690,1.554449081421,3.252619028091,6.176374912262,1.138639569283,0.760189890862,no,0,0,0.00,0.00,0,yes,nothing,NO
1998,small,0,10,Co,no,2,46,1,0.174732059240,17.204221725464,0.146340519190,0.614397108555,0.216320604086,2.627611875534,4.542452335358,0.473541617393,6.125478267670,12.131812095642,11.545495033264,2.541687726974,8.973988533020,9.727051734924,1.667725443840,0.983571469784,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,7,Ltd,no,1,14,1,0.227037206292,5.265563488007,0.247567027807,0.375270515680,0.086510844529,3.664744377136,5.831452369690,0.029486671090,1.116651415825,2.821475744247,2.837630748749,0.486607909203,5.434930801392,2.848596811295,1.389020085335,0.749899566174,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,5,8,Ltd,no,2,8,2,0.056356016546,0.119421474636,0.449939429760,2.876209020615,-0.158308774233,1.347679853439,9.044699668884,0.123307988048,17.532543182373,6.322554111481,6.256623744965,0.691744804382,8.315200805664,4.255064964294,0.774626910686,0.566731154919,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,5,12,Ltd,no,1,3,2,0.076671369374,7.441521167755,0.089711286128,10.284101486206,-0.024858156219,1.097237467766,10.810486793518,0.123580157757,102.202720642089,13.366429328918,16.116615295410,1.490831613541,4.058765411377,4.186280250549,0.970633447170,0.667814970016,no,1,0,3695.82,0.00,1,no,nothing,NO
1998,small,10,3,Ltd,no,4,28,1,0.260823726654,3.210021972656,0.003995275125,4.036008358002,0.169498160481,1.247769594193,-2.194809436798,0.004974125884,-11.122537612915,0.562395870686,-2.569668292999,1.170793294907,2.797535419464,3.048885107040,1.266657471657,0.660642802715,no,0,0,0.00,0.00,0,no,nothing,NO
1998,small,0,1,Co,no,7,8,1,0.046699251980,1.419063925743,0.035616893321,118.514038085937,-0.182041108608,1.008437871933,1.517308592796,0.008936198428,-20.773693084717,1.072433114052,1.167068362236,0.769170165062,4.471009254456,1.740305185318,0.807849943638,0.296225219965,no,0,0,0.00,0.00,0,no,nothing,NO
